,CensusTract,TotalPop,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,restaurants,bar,park,subway_station,FELONY,MISDEMEANOR,VIOLATION,target
1503,36081020800,2554.0,58235.0,10411.0,21019.0,2709.0,11.900000000000004,18.4,19.9,22.9,21.6,14.800000000000002,20.7,0.4,46.399999999999984,1331.0,82.0,15.0,2.899999999999999,0.0,6.5,140.0,34.0,19.0,7.0,19,23,5,47
1504,36081021200,2362.0,38750.0,12595.0,17468.0,2262.0,22.699999999999992,32.7,10.400000000000004,36.399999999999984,20.6,20.2,12.400000000000004,1.0,46.2,1085.0,84.60000000000002,7.900000000000001,7.5,0.0,15.0,100.0,24.0,7.0,8.0,24,49,9,82
1505,36081021400,6415.0,51648.0,9054.0,24060.0,4963.0,28.699999999999992,28.9,40.60000000000001,19.9,23.800000000000008,6.6,9.0,3.600000000000001,45.600000000000016,2923.0,86.79999999999997,7.6,5.6000000000000005,0.0,15.5,100.0,13.0,4.0,8.0,23,22,6,51
1506,36081021600,4373.0,59152.0,12030.0,34374.0,4409.0,11.099999999999996,9.3,43.3,20.4,24.5,2.8000000000000003,9.0,9.7,48.79999999999999,2157.0,77.70000000000002,16.400000000000002,5.900000000000001,0.0,9.400000000000002,180.0,9.0,34.0,8.0,16,22,2,40
1507,36081022001,5889.0,61867.0,9384.0,37192.0,3818.0,9.2,9.5,52.7,13.2,24.800000000000008,5.9,3.399999999999999,0.0,44.399999999999984,3211.0,77.0,19.4,3.600000000000001,0.0,12.8,120.0,0.0,16.0,3.0,11,16,5,32
1508,36081022002,6421.0,57287.0,11861.0,29708.0,3096.0,14.099999999999998,13.400000000000002,41.5,18.1,23.800000000000004,7.799999999999999,8.900000000000002,1.9,46.60000000000001,3477.0,82.39999999999998,9.7,7.6,0.29999999999999993,12.5,100.0,4.0,6.0,1.0,10,8,6,24
1509,36081023000,2430.0,108289.0,21425.0,25766.0,4028.0,8.0,9.2,23.9,32.0,23.300000000000004,6.1000000000000005,14.7,0.9000000000000001,38.4,1115.0,68.2,21.3,10.6,0.0,13.2,60.0,3.0,3.0,0.0,3,7,0,10
1510,36081023200,5619.0,65238.0,11558.0,24605.0,2972.0,16.099999999999998,30.0,40.39999999999999,17.199999999999996,25.800000000000008,6.4,10.3,2.0,47.3,2717.0,82.60000000000002,13.199999999999998,4.299999999999999,0.0,9.400000000000002,100.0,12.0,6.0,5.0,8,8,5,21
1511,36081023500,8855.0,48859.0,4097.0,18633.0,2285.0,24.5,44.100000000000016,16.0,38.39999999999999,16.300000000000004,7.200000000000002,22.0,1.3000000000000005,35.60000000000001,4869.0,73.60000000000002,7.4,19.0,0.0,6.0,80.0,42.0,11.0,3.0,13,23,8,44
1512,36081023600,2707.0,50991.0,13430.0,20768.0,3111.0,15.900000000000004,22.4,20.7,23.300000000000008,23.699999999999992,15.0,17.400000000000002,1.3000000000000005,49.0,1307.0,80.39999999999998,4.700000000000001,14.8,0.0,8.099999999999998,60.0,8.0,2.0,6.0,11,15,3,29
1513,36081023800,4705.0,38750.0,5617.0,16224.0,2154.0,28.199999999999992,41.39999999999999,16.699999999999996,34.800000000000004,23.5,6.4,18.5,1.9,46.0,2300.0,79.70000000000002,6.6,13.3,0.4,11.900000000000004,40.0,9.0,1.0,4.0,14,21,4,39
1514,36081024000,6087.0,39856.0,5562.0,18458.0,2789.0,24.800000000000008,38.5,20.5,33.2,22.300000000000008,14.400000000000004,9.599999999999996,0.7000000000000001,45.2,2606.0,81.70000000000003,10.3,8.0,0.0,18.5,60.0,8.0,6.0,8.0,42,64,16,122
1515,36081024300,6119.0,62071.0,3995.0,23485.0,2406.0,9.5,9.2,26.0,24.4,20.9,14.3,14.400000000000002,0.3,37.8,3175.0,86.5,5.700000000000001,7.700000000000001,0.0,5.1000000000000005,200.0,7.0,28.0,0.0,5,8,1,14
1516,36081024500,6158.0,60833.0,15947.0,26271.0,3008.0,8.099999999999998,20.2,33.800000000000004,16.300000000000004,23.9,9.8,16.199999999999996,1.0,42.0,2877.0,82.39999999999998,9.400000000000002,8.200000000000001,0.0,6.200000000000002,80.0,5.0,16.0,0.0,6,13,7,26
1517,36081024700,1574.0,56250.0,14742.0,21527.0,3161.0,8.700000000000001,15.3,29.0,22.8,27.3,7.1000000000000005,13.8,0.0,38.7,773.0,85.60000000000002,12.5,1.8,0.0,8.700000000000001,20.0,8.0,8.0,1.0,1,5,1,7
1518,36081024900,5099.0,53894.0,6394.0,26473.0,3625.0,14.3,12.400000000000004,31.9,28.300000000000008,26.0,3.600000000000001,10.2,1.4,36.2,2569.0,92.6,3.5,3.8,0.0,9.8,80.0,47.0,23.0,5.0,2,11,7,20
1519,36081025100,5909.0,41456.0,3081.0,23854.0,2956.0,9.2,2.6000000000000005,32.5,21.9,17.0,2.8,25.9,1.9,37.10000000000001,3060.0,81.89999999999998,7.200000000000001,9.5,1.3000000000000005,6.6,60.0,42.0,31.0,3.0,7,18,3,28
1520,36081025301,3967.0,51302.0,7205.0,34417.0,5584.0,13.099999999999998,15.0,37.9,25.0,17.099999999999998,4.9,15.099999999999998,2.0,37.4,2430.0,86.9,5.0,8.1,0.0,12.400000000000002,20.0,20.0,5.0,2.0,4,8,3,15
1521,36081025302,2881.0,56676.0,13243.0,26122.0,4211.0,18.800000000000004,29.300000000000008,22.699999999999992,30.5,22.5,13.599999999999996,10.599999999999998,0.4000000000000001,37.60000000000001,1869.0,79.89999999999998,7.599999999999998,12.5,0.0,0.4000000000000001,20.0,16.0,9.0,2.0,3,25,4,32
1522,36081025400,9094.0,32741.0,6190.0,17586.0,4144.0,26.399999999999995,35.89999999999999,17.199999999999996,43.0,17.599999999999994,7.400000000000001,14.800000000000004,0.0,46.70000000000001,3186.0,76.89999999999998,17.0,6.099999999999999,0.0,22.699999999999992,180.0,4.0,24.0,0.0,41,60,17,118
1523,36081025500,1423.0,77396.0,17374.0,35698.0,6669.0,11.0,20.0,29.5,33.9,18.3,2.7,15.6,1.2,39.1,767.0,87.5,8.1,4.4,0.0,7.7,80.0,20.0,20.0,5.0,1,5,0,6
1524,36081025700,1327.0,61848.0,12028.0,35149.0,7827.0,9.1,0.0,26.7,25.5,27.1,5.9,14.7,4.0,32.9,760.0,86.20000000000002,9.2,4.6000000000000005,0.0,7.700000000000001,40.0,19.0,8.0,2.0,5,9,1,15
1525,36081025800,2048.0,67596.0,21544.0,23334.0,3158.0,12.7,15.8,29.300000000000008,28.4,17.099999999999998,11.5,13.7,0.0,42.8,951.0,75.70000000000002,21.5,2.8000000000000003,0.0,15.8,80.0,0.0,21.0,0.0,12,22,5,39
1526,36081025900,3353.0,47529.0,7360.0,23957.0,4792.0,13.300000000000002,9.5,23.5,26.0,26.800000000000008,6.599999999999999,17.199999999999996,0.0,38.5,1659.0,80.60000000000002,7.700000000000002,11.800000000000002,0.0,6.5,60.0,28.0,11.0,4.0,18,15,5,38
1527,36081026000,2818.0,37857.0,8894.0,14977.0,3139.0,35.39999999999999,57.100000000000016,14.699999999999998,34.2,30.5,4.1000000000000005,16.5,3.8,42.8,1048.0,80.5,13.0,6.5,0.0,23.4,60.0,3.0,9.0,0.0,13,19,9,41
1528,36081026100,7098.0,39852.0,5205.0,18147.0,3765.0,26.199999999999992,30.800000000000008,26.399999999999995,21.0,24.300000000000008,13.199999999999998,15.099999999999996,0.0,34.300000000000004,2882.0,80.60000000000002,6.200000000000002,13.199999999999998,0.0,8.0,60.0,47.0,16.0,8.0,13,16,7,36
1529,36081026200,1208.0,64464.0,23008.0,20292.0,3790.0,20.4,26.5,23.8,33.300000000000004,26.6,7.3,9.1,0.0,49.9,496.0,73.0,23.8,3.2,0.0,13.7,40.0,1.0,6.0,0.0,3,4,1,8
1530,36081026300,7124.0,44935.0,11280.0,20003.0,4013.0,22.300000000000008,23.9,26.1,26.300000000000008,22.699999999999992,3.5,21.5,1.9,42.39999999999999,3462.0,80.29999999999998,8.299999999999999,11.400000000000004,0.0,4.9,40.0,24.0,18.0,4.0,10,21,7,38
1531,36081026400,2365.0,58147.0,11832.0,21364.0,3496.0,16.099999999999998,22.9,20.9,32.5,26.199999999999992,10.400000000000002,10.0,3.0,49.100000000000016,1073.0,72.10000000000002,21.800000000000008,6.1000000000000005,0.0,12.5,60.0,0.0,10.0,0.0,5,19,3,27
1532,36081026500,4127.0,49535.0,5365.0,20641.0,2639.0,17.0,22.5,23.600000000000005,25.100000000000005,28.89999999999999,8.099999999999998,14.300000000000004,1.8000000000000005,37.7,2028.0,81.10000000000002,6.200000000000002,12.300000000000002,0.4000000000000001,5.5,40.0,29.0,20.0,5.0,9,17,6,32
1533,36081026600,1933.0,27833.0,9494.0,17919.0,2133.0,24.9,22.5,13.7,34.800000000000004,32.0,8.099999999999998,11.5,5.0,52.7,681.0,70.29999999999998,23.6,6.0,0.0,14.7,60.0,0.0,5.0,0.0,9,13,4,26
1534,36081026700,6563.0,48732.0,6273.0,21047.0,2797.0,18.300000000000004,16.199999999999996,16.599999999999998,39.7,17.800000000000004,14.099999999999996,11.900000000000004,1.0,39.39999999999999,3773.0,82.79999999999998,3.7000000000000006,13.199999999999998,0.2,6.5,80.0,77.0,38.0,7.0,33,53,6,92
1535,36081026901,5089.0,46900.0,9052.0,20481.0,2984.0,18.5,21.0,12.3,41.3,17.400000000000002,14.3,14.7,2.1000000000000005,40.7,2901.0,88.60000000000002,5.200000000000001,6.299999999999999,0.0,6.1000000000000005,40.0,40.0,13.0,4.0,12,14,4,30
1536,36081026902,4557.0,47024.0,5806.0,19769.0,2820.0,22.1,26.0,24.0,32.800000000000004,23.699999999999992,3.5,16.0,3.399999999999999,43.2,2279.0,79.5,10.400000000000002,9.7,0.4,4.799999999999999,20.0,20.0,8.0,2.0,10,13,6,29
1537,36081027000,2080.0,46250.0,18406.0,17577.0,2601.0,29.300000000000008,45.5,21.2,49.20000000000001,11.0,11.0,7.400000000000001,1.1999999999999995,47.100000000000016,833.0,67.60000000000001,28.899999999999995,3.5,0.0,16.099999999999998,60.0,1.0,2.0,0.0,10,16,1,27
1538,36081027100,8512.0,51276.0,18233.0,21662.0,3384.0,20.0,30.199999999999992,25.6,38.60000000000001,18.5,5.6000000000000005,11.8,0.5,44.0,4128.0,82.0,11.099999999999996,6.4,0.4,3.5,60.0,28.0,18.0,4.0,8,24,4,36
1539,36081027200,2432.0,59677.0,26611.0,21270.0,2918.0,13.099999999999996,27.4,21.0,28.199999999999992,24.300000000000008,5.700000000000002,20.800000000000004,1.3000000000000005,45.2,1126.0,78.5,18.6,2.899999999999999,0.0,10.400000000000002,40.0,0.0,2.0,0.0,11,18,7,36
1540,36081027300,8196.0,39073.0,7118.0,15296.0,1770.0,25.6,28.899999999999995,12.2,32.800000000000004,24.300000000000008,9.900000000000002,20.800000000000004,0.1,37.10000000000001,3743.0,80.89999999999998,8.0,11.099999999999996,0.0,9.2,60.0,18.0,9.0,3.0,27,45,9,81
1541,36081027400,1781.0,58188.0,6618.0,26665.0,7100.0,5.4,0.0,27.7,21.6,33.8,10.2,6.7,0.0,48.1,870.0,76.9,17.5,5.1,0.6,11.6,40.0,1.0,4.0,0.0,1,3,1,5
1542,36081027500,7489.0,49063.0,15408.0,18995.0,2910.0,21.800000000000008,29.199999999999992,14.099999999999996,39.7,23.1,8.099999999999998,15.0,0.0,39.10000000000001,4019.0,85.89999999999998,6.599999999999999,7.400000000000001,0.0,4.700000000000001,60.0,15.0,7.0,3.0,15,37,13,65
1543,36081027600,1262.0,46579.0,24669.0,23436.0,4839.0,9.4,10.0,19.3,28.7,28.4,11.5,12.2,0.0,55.39999999999999,592.0,73.3,21.5,5.2,0.0,4.4,40.0,0.0,2.0,0.0,11,9,1,21
1544,36081027700,7638.0,39399.0,7409.0,23263.0,3624.0,18.0,23.300000000000008,22.5,33.0,16.300000000000004,11.7,16.5,1.1999999999999995,41.2,3943.0,86.0,7.099999999999999,7.0,0.0,6.1000000000000005,80.0,47.0,16.0,2.0,20,27,11,58
1545,36081027800,2437.0,38147.0,6029.0,17554.0,2499.0,24.7,36.2,13.900000000000002,33.7,30.300000000000004,6.6,15.5,2.2,43.10000000000001,846.0,68.20000000000002,24.5,7.299999999999999,0.0,18.4,40.0,0.0,3.0,0.0,8,16,6,30
1546,36081027900,6233.0,48170.0,9425.0,23480.0,3540.0,14.5,3.8,26.300000000000008,26.0,27.0,6.5,14.3,2.6000000000000005,37.3,3091.0,75.70000000000002,14.2,10.099999999999998,0.0,7.4,80.0,68.0,17.0,3.0,19,25,3,47
1547,36081028000,1775.0,79792.0,29840.0,24943.0,3044.0,2.2,0.0,20.5,39.5,23.5,7.9,8.5,1.3,59.89999999999999,974.0,83.0,14.599999999999998,2.5,0.0,8.0,40.0,0.0,7.0,0.0,7,4,1,12
1548,36081028100,4435.0,47998.0,6197.0,37246.0,7516.0,9.599999999999998,7.099999999999999,36.8,23.0,17.900000000000006,11.0,11.400000000000004,1.4,42.39999999999999,2484.0,76.60000000000002,11.900000000000004,11.599999999999996,0.0,6.200000000000002,,,,,18,19,3,40
1549,36081028200,1703.0,70523.0,12941.0,25041.0,3557.0,7.0,0.0,35.30000000000001,26.1,16.0,8.700000000000001,14.0,0.0,51.3,774.0,66.89999999999999,33.1,0.0,0.0,12.8,100.0,5.0,21.0,0.0,5,10,3,18
1550,36081028300,7318.0,57158.0,5954.0,31167.0,4582.0,17.400000000000002,39.7,31.39999999999999,24.4,22.6,8.099999999999996,13.400000000000004,2.0,38.0,4232.0,79.5,14.599999999999996,5.9,0.0,3.399999999999999,60.0,58.0,22.0,2.0,48,47,7,102
1551,36081028400,4367.0,61964.0,12756.0,20164.0,3578.0,23.10000000000001,38.1,23.5,29.3,24.39999999999999,11.899999999999995,10.9,1.2,46.29999999999998,2078.0,69.29999999999998,25.299999999999994,5.0,0.5,8.300000000000002,120.0,5.0,13.0,0.0,77,223,15,315
1552,36081028500,5120.0,61682.0,11041.0,40282.0,11047.0,18.800000000000004,26.0,44.5,27.4,13.2,4.5,10.5,3.899999999999999,38.2,2566.0,75.5,13.5,11.0,0.0,10.7,60.0,49.0,24.0,2.0,16,19,6,41
1553,36081028700,6423.0,61472.0,6019.0,30300.0,2939.0,14.900000000000004,17.0,42.2,21.300000000000004,16.800000000000004,5.9,13.900000000000004,2.6000000000000005,41.89999999999999,3568.0,80.39999999999998,9.8,9.7,0.0,3.399999999999999,40.0,23.0,12.0,1.0,25,24,4,53
1554,36081028800,4693.0,59792.0,9248.0,20337.0,2218.0,11.599999999999996,10.8,25.800000000000008,21.5,28.300000000000008,6.4,18.0,1.3000000000000005,43.600000000000016,2103.0,66.39999999999999,31.100000000000005,2.5,0.0,11.8,240.0,10.0,21.0,0.0,26,31,9,66
1555,36081028900,5574.0,61011.0,8694.0,27984.0,2957.0,13.099999999999996,11.400000000000004,36.7,26.5,20.7,5.1000000000000005,10.900000000000004,0.0,40.7,3015.0,81.5,7.200000000000002,11.3,0.0,6.0,20.0,5.0,4.0,0.0,11,20,3,34
1556,36081029100,6605.0,33785.0,9306.0,20355.0,3454.0,23.5,18.300000000000004,31.199999999999992,22.300000000000008,25.300000000000008,5.5,15.800000000000002,1.6,37.5,2911.0,80.39999999999998,5.200000000000001,14.400000000000004,0.0,7.900000000000001,100.0,38.0,20.0,5.0,9,23,2,34
1557,36081029300,1217.0,48355.0,17055.0,19569.0,3330.0,10.8,13.400000000000002,27.6,23.800000000000004,26.0,6.299999999999999,16.300000000000004,0.7999999999999999,33.39999999999999,608.0,80.10000000000002,13.2,6.700000000000001,0.0,3.9,60.0,30.0,10.0,3.0,6,10,3,19
1558,36081029400,6827.0,65471.0,13197.0,27476.0,3237.0,8.900000000000002,7.0,36.8,24.5,24.800000000000008,7.900000000000001,6.0,1.4,45.3,3193.0,63.5,32.800000000000004,3.7000000000000006,0.0,11.2,320.0,19.0,10.0,0.0,29,49,13,91
1559,36081029500,3722.0,69539.0,10338.0,34942.0,3542.0,8.599999999999998,8.400000000000002,37.10000000000001,24.800000000000008,24.1,6.200000000000002,7.700000000000002,4.0,38.8,2258.0,80.5,14.400000000000004,4.700000000000001,0.4,5.700000000000002,80.0,14.0,9.0,3.0,10,15,3,28
1560,36081029700,2128.0,55536.0,12719.0,25008.0,3985.0,21.4,25.6,36.39999999999999,22.5,24.4,7.799999999999998,9.0,2.899999999999999,37.60000000000001,1004.0,81.10000000000002,8.299999999999999,10.0,0.7000000000000001,3.5,160.0,27.0,4.0,1.0,24,30,6,60
1561,36081030600,4058.0,66974.0,23963.0,25553.0,2986.0,11.0,19.4,30.5,30.6,23.6,6.9,8.299999999999999,1.6,49.3,1909.0,76.0,23.0,1.0,0.0,11.900000000000004,400.0,2.0,5.0,0.0,31,35,14,80
1562,36081030902,7894.0,46136.0,10475.0,18744.0,2319.0,25.800000000000008,21.6,21.5,31.899999999999995,24.399999999999995,9.5,12.8,0.2,38.3,3293.0,83.79999999999998,9.900000000000002,6.299999999999998,0.0,10.2,100.0,14.0,4.0,0.0,16,22,5,43
1563,36081030903,6441.0,54185.0,7403.0,20604.0,2429.0,16.5,29.899999999999995,17.099999999999998,26.699999999999992,26.399999999999995,6.700000000000002,23.1,0.29999999999999993,35.2,2887.0,83.89999999999998,6.4,9.5,0.29999999999999993,11.400000000000004,140.0,34.0,26.0,0.0,18,18,7,43
1564,36081030904,3847.0,53094.0,14883.0,23164.0,3840.0,14.3,28.699999999999992,25.800000000000008,22.800000000000008,27.199999999999992,8.5,15.8,0.5999999999999999,31.6,1782.0,71.20000000000002,13.400000000000004,14.8,0.5999999999999999,13.5,120.0,4.0,34.0,0.0,10,17,0,27
1565,36081031700,6451.0,64207.0,17140.0,37445.0,11521.0,7.700000000000002,11.0,43.7,16.800000000000004,26.300000000000008,5.4,7.799999999999998,3.7000000000000006,36.60000000000001,3340.0,81.79999999999998,12.900000000000004,5.299999999999999,0.0,6.200000000000002,200.0,8.0,21.0,0.0,6,20,8,34
1566,36081032000,5330.0,71806.0,8346.0,18982.0,2541.0,21.300000000000004,12.2,24.1,37.60000000000001,23.1,6.5,8.799999999999997,1.6,45.2,2090.0,73.10000000000002,18.7,8.200000000000001,0.0,16.400000000000002,320.0,0.0,11.0,0.0,21,32,22,75
1567,36081032700,4112.0,58214.0,10743.0,23189.0,3455.0,17.599999999999994,35.2,19.7,29.0,16.0,13.8,21.5,2.3000000000000003,42.39999999999999,2224.0,82.79999999999998,8.200000000000001,8.900000000000002,0.0,8.200000000000001,40.0,30.0,6.0,0.0,14,8,4,26
1568,36081032800,2376.0,58125.0,5860.0,23314.0,2353.0,8.400000000000002,10.599999999999998,27.600000000000005,32.39999999999999,23.899999999999995,3.8,12.400000000000004,0.5,50.0,1143.0,73.5,21.800000000000008,4.700000000000001,0.0,9.099999999999998,120.0,0.0,11.0,0.0,16,19,4,39
1569,36081032900,4071.0,53495.0,14121.0,21446.0,2578.0,16.099999999999998,33.39999999999999,28.800000000000008,21.4,19.9,13.2,16.699999999999996,3.100000000000001,43.0,2014.0,78.60000000000002,13.5,7.9,0.0,6.700000000000002,100.0,10.0,31.0,0.0,7,24,1,32
1570,36081033000,7115.0,78269.0,14114.0,24209.0,2549.0,14.599999999999996,24.6,33.300000000000004,28.800000000000008,23.4,7.200000000000002,7.299999999999998,1.8000000000000005,60.100000000000016,3296.0,79.60000000000002,16.300000000000004,4.1000000000000005,0.0,12.599999999999996,260.0,7.0,14.0,0.0,20,29,11,60
1571,36081033401,3516.0,69320.0,12983.0,23227.0,2685.0,10.8,16.0,24.9,27.7,30.7,4.299999999999999,12.400000000000002,1.3000000000000005,50.89999999999999,1607.0,75.29999999999998,20.300000000000004,4.4,0.0,13.099999999999998,160.0,5.0,14.0,0.0,12,19,5,36
1572,36081033402,13061.0,45991.0,10015.0,25751.0,2558.0,10.0,14.4,27.3,23.3,30.2,2.899999999999999,16.300000000000008,7.2,48.79999999999999,6508.0,65.79999999999997,27.3,6.900000000000001,0.0,9.099999999999998,220.0,3.0,22.0,0.0,66,136,13,215
1573,36081033700,3555.0,57554.0,17563.0,19555.0,2591.0,16.0,28.800000000000004,18.5,30.300000000000004,20.1,16.2,14.900000000000002,1.1,42.7,1977.0,89.9,3.3999999999999995,6.700000000000001,0.0,3.1000000000000005,40.0,21.0,4.0,0.0,11,20,3,34
1574,36081033900,3374.0,70333.0,14642.0,25380.0,3707.0,6.700000000000001,0.0,32.300000000000004,27.800000000000004,20.8,9.5,9.5,1.9,45.0,1603.0,78.89999999999998,14.2,6.9,0.0,8.0,20.0,7.0,4.0,0.0,12,13,3,28
1575,36081034700,3394.0,47614.0,4569.0,22222.0,3972.0,12.599999999999996,14.699999999999998,28.300000000000008,33.39999999999999,19.5,2.7,16.099999999999998,3.5,36.0,1536.0,83.5,9.599999999999998,6.900000000000001,0.0,15.300000000000002,120.0,8.0,27.0,0.0,12,24,1,37
1576,36081035100,4215.0,58433.0,10156.0,25459.0,3724.0,15.900000000000004,18.0,25.699999999999992,29.39999999999999,25.4,15.099999999999996,4.4,1.1999999999999995,41.100000000000016,1922.0,83.29999999999997,9.400000000000004,7.299999999999998,0.0,13.300000000000004,40.0,15.0,8.0,0.0,57,94,7,158
1577,36081035200,3044.0,74336.0,19823.0,27150.0,3965.0,6.200000000000002,8.400000000000002,28.600000000000005,24.300000000000008,24.699999999999992,11.2,11.2,2.3000000000000003,48.399999999999984,1460.0,71.0,26.800000000000008,2.2,0.0,8.299999999999999,180.0,8.0,13.0,0.0,17,18,1,36
1578,36081035300,2451.0,45610.0,8930.0,18139.0,2640.0,26.4,40.8,17.599999999999994,31.1,17.400000000000002,15.5,18.4,4.2,43.10000000000001,1062.0,88.10000000000002,6.200000000000001,5.6000000000000005,0.0,11.400000000000002,60.0,15.0,19.0,0.0,6,10,2,18
1579,36081035700,4204.0,47763.0,12980.0,21700.0,2830.0,15.699999999999998,18.300000000000004,23.4,31.100000000000005,24.6,9.2,11.7,1.1999999999999995,38.8,1755.0,81.89999999999998,12.599999999999996,5.5,0.0,6.299999999999998,200.0,26.0,35.0,0.0,18,30,8,56
1580,36081035800,4094.0,75368.0,12514.0,28941.0,3028.0,7.4,11.900000000000002,34.2,29.7,23.1,5.6,7.5,3.0,49.89999999999999,2062.0,74.0,23.300000000000004,2.7,0.0,7.700000000000001,140.0,5.0,8.0,0.0,11,21,6,38
1581,36081036100,2956.0,41990.0,9237.0,18676.0,5087.0,21.7,25.800000000000004,24.0,29.5,23.800000000000004,8.5,14.2,7.0,41.7,1278.0,76.20000000000002,13.400000000000002,10.400000000000002,0.0,10.3,60.0,14.0,19.0,0.0,5,16,1,22
1582,36081036300,2105.0,52841.0,12934.0,20759.0,4705.0,21.300000000000004,37.10000000000001,17.199999999999996,35.60000000000001,22.199999999999992,11.7,13.300000000000002,0.0,45.5,1084.0,83.39999999999998,8.299999999999999,8.299999999999999,0.0,4.200000000000001,40.0,13.0,10.0,0.0,10,19,6,35
1583,36081036500,3822.0,49375.0,17307.0,17720.0,2799.0,23.300000000000004,37.3,11.3,43.89999999999999,12.2,15.8,16.8,1.2,36.3,1846.0,81.7,11.8,6.4,0.0,12.400000000000002,40.0,12.0,5.0,0.0,8,15,1,24
1584,36081036600,3041.0,69250.0,23055.0,23517.0,2597.0,11.0,6.599999999999999,34.89999999999999,23.0,23.5,8.5,10.0,3.2000000000000006,49.100000000000016,1325.0,71.79999999999998,23.800000000000008,4.4,0.0,16.400000000000002,100.0,4.0,6.0,0.0,13,14,6,33
1585,36081036700,2644.0,60000.0,12528.0,20392.0,2140.0,13.599999999999998,16.5,14.900000000000002,30.300000000000004,29.0,10.7,15.0,1.8000000000000005,42.7,1306.0,85.39999999999998,8.599999999999998,6.0,0.0,5.6000000000000005,60.0,4.0,13.0,0.0,10,6,2,18
1586,36081036800,2446.0,71923.0,10428.0,28829.0,4210.0,7.200000000000001,10.2,34.4,28.0,26.2,4.5,6.9,3.2,47.60000000000001,1249.0,68.10000000000001,27.6,4.3,0.0,10.8,60.0,1.0,5.0,0.0,6,5,2,13
1587,36081037100,1789.0,47209.0,13978.0,21655.0,2927.0,27.9,40.9,28.800000000000004,10.5,35.2,12.5,12.900000000000002,1.6999999999999995,41.9,846.0,85.89999999999998,12.900000000000002,1.2,0.0,11.5,40.0,2.0,5.0,0.0,4,8,1,13
1588,36081037300,2500.0,56320.0,1986.0,22958.0,4311.0,17.300000000000004,23.300000000000008,17.599999999999994,40.5,17.800000000000004,13.0,11.0,1.0,46.899999999999984,1268.0,79.5,8.900000000000002,11.599999999999996,0.0,2.5,100.0,15.0,12.0,0.0,10,20,6,36
1589,36081037500,3946.0,45655.0,6863.0,15362.0,1936.0,21.699999999999992,29.300000000000008,11.400000000000004,42.7,12.900000000000004,15.900000000000004,17.099999999999998,1.5,39.89999999999999,1936.0,86.79999999999997,3.600000000000001,9.3,0.29999999999999993,7.099999999999999,60.0,18.0,12.0,2.0,18,48,8,74
1590,36081037600,5979.0,72198.0,7145.0,26546.0,2770.0,5.6000000000000005,6.0,22.5,28.699999999999992,29.0,9.3,10.400000000000002,2.899999999999999,45.5,3085.0,66.0,30.300000000000008,3.700000000000001,0.0,11.400000000000004,220.0,14.0,2.0,0.0,10,12,5,27
1591,36081037700,3717.0,46276.0,6265.0,14890.0,2367.0,26.399999999999995,31.0,9.5,36.5,22.4,13.400000000000004,18.2,1.1,40.0,1597.0,84.70000000000002,5.1000000000000005,10.2,0.0,10.5,20.0,5.0,2.0,0.0,11,9,2,22
1592,36081037900,7287.0,48523.0,8076.0,12238.0,1492.0,22.6,31.100000000000005,4.0,41.7,19.0,20.4,15.0,0.0,43.899999999999984,3386.0,93.40000000000002,2.2,4.4,0.0,4.0,60.0,21.0,2.0,1.0,21,32,8,61
1593,36081038100,7798.0,48311.0,8517.0,16876.0,2129.0,27.199999999999992,38.8,12.199999999999998,37.0,17.400000000000002,20.5,12.900000000000004,0.0,43.7,4014.0,87.0,5.299999999999999,7.599999999999998,0.0,6.5,40.0,8.0,5.0,1.0,12,33,3,48
1594,36081038400,2420.0,62500.0,9063.0,23529.0,3100.0,9.4,12.8,23.2,43.60000000000001,18.2,4.1000000000000005,11.0,1.5,48.7,1173.0,72.5,25.5,2.0,0.0,16.3,80.0,2.0,2.0,0.0,4,6,3,13
1595,36081039400,3010.0,57391.0,10217.0,24539.0,2915.0,10.099999999999998,16.400000000000002,31.399999999999995,28.899999999999995,26.100000000000005,4.700000000000001,8.900000000000002,2.899999999999999,46.5,1511.0,72.39999999999998,22.0,5.200000000000001,0.4,16.599999999999998,100.0,7.0,1.0,0.0,8,15,2,25
1596,36081039800,1731.0,62375.0,16635.0,26728.0,3701.0,4.3,2.1,24.1,41.1,19.2,2.3000000000000003,13.3,4.2,45.8,929.0,74.89999999999998,20.1,5.0,0.0,12.900000000000002,60.0,2.0,2.0,0.0,6,4,2,12
1597,36081039900,4181.0,46362.0,6445.0,14866.0,2337.0,19.9,20.6,8.799999999999997,36.7,20.2,23.699999999999992,10.599999999999998,0.0,44.600000000000016,1957.0,88.79999999999997,5.1000000000000005,6.099999999999999,0.0,6.700000000000002,20.0,2.0,2.0,1.0,16,21,3,40
1598,36081040000,1476.0,73516.0,13886.0,26440.0,2942.0,6.400000000000001,10.2,27.0,28.7,20.6,6.900000000000001,16.7,4.7,45.79999999999999,795.0,72.2,24.2,3.6,0.0,7.0,60.0,0.0,2.0,0.0,4,3,1,8
