,year,CensusTract,TotalPop,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,FELONY,MISDEMEANOR,VIOLATION
18,2015,36005004300.0,6057,21448.0,3092.0,11828.0,1525.0,46.60000000000015,55.200000000000045,14.40000000000005,39.10000000000012,22.300000000000075,10.099999999999966,14.0,4.0,39.60000000000012,2026,76.79999999999976,12.200000000000012,11.0,0.0,15.599999999999948,50.0,120.0,16
19,2015,36005004400.0,4754,22719.0,2899.0,12126.0,1669.0,34.79999999999997,46.59999999999995,16.299999999999983,30.400000000000034,38.200000000000024,4.099999999999996,11.0,2.800000000000001,43.19999999999999,1446,79.30000000000008,19.29999999999998,1.4000000000000006,0.0,26.099999999999987,13.0,38.0,7
20,2015,36005004600.0,1869,40950.0,10707.0,19260.0,4463.0,25.5,37.10000000000008,23.599999999999934,38.399999999999906,21.199999999999946,5.8999999999999835,10.900000000000029,0.0,33.699999999999896,589,68.60000000000021,23.30000000000007,8.09999999999999,0.0,13.400000000000038,45.0,102.0,18
21,2015,36005004800.0,3999,30301.0,4692.0,13968.0,2096.0,33.2,41.900000000000055,15.700000000000019,37.800000000000026,19.90000000000002,12.100000000000017,14.5,3.4000000000000044,42.099999999999945,1577,84.0,8.10000000000001,8.0,0.0,14.0,27.0,41.0,7
22,2015,36005005001.0,4885,27456.0,9296.0,15334.0,2365.0,34.400000000000055,50.19999999999993,12.299999999999983,36.90000000000005,24.5,15.60000000000001,10.600000000000014,3.3000000000000043,48.19999999999993,1919,78.0,16.29999999999998,3.0999999999999965,2.5999999999999965,14.5,19.0,37.0,14
23,2015,36005005002.0,5650,28039.0,5380.0,12990.0,1906.0,45.59999999999997,60.69999999999996,5.400000000000002,43.40000000000003,19.799999999999983,18.5,12.899999999999988,3.300000000000001,48.2,2647,93.3000000000001,2.0999999999999983,4.599999999999996,0.0,13.299999999999995,16.0,27.0,7
24,2015,36005005100.0,5653,18633.0,2086.0,10602.0,1444.0,49.3999999999998,70.10000000000025,15.5,52.89999999999978,17.300000000000068,6.400000000000013,7.900000000000029,0.5,43.60000000000019,1631,77.89999999999985,19.0,2.7,0.4000000000000009,22.600000000000016,62.0,139.0,22
25,2015,36005005200.0,2277,17756.0,3843.0,15123.0,4609.0,49.29999999999998,57.79999999999998,23.10000000000001,29.60000000000001,22.29999999999999,13.199999999999992,11.699999999999996,9.0,43.20000000000002,749,81.59999999999995,9.600000000000003,8.800000000000006,0.0,13.5,10.0,22.0,5
26,2015,36005005300.0,3727,17719.0,4121.0,10031.0,1557.0,54.69999999999993,70.0,17.20000000000002,38.0,20.799999999999976,10.600000000000012,13.399999999999983,0.0,56.80000000000007,990,85.10000000000005,14.899999999999983,0.0,0.0,23.700000000000035,16.0,33.0,17
27,2015,36005005400.0,6219,27380.0,6078.0,14711.0,2106.0,41.6999999999999,55.80000000000012,11.900000000000016,32.30000000000007,22.300000000000026,18.799999999999994,14.700000000000033,3.899999999999992,41.3000000000001,2600,81.5,7.2000000000000135,11.299999999999974,0.0,8.899999999999991,42.0,69.0,12
28,2015,36005005600.0,2468,17771.0,4860.0,13596.0,2014.0,38.0,52.0,21.10000000000001,33.0,23.799999999999976,10.699999999999996,11.399999999999993,1.299999999999999,40.0,821,87.30000000000005,10.199999999999992,2.400000000000002,0.0,16.799999999999983,10.0,33.0,7
29,2015,36005005902.0,3131,38542.0,6531.0,19604.0,4834.0,26.89999999999999,18.300000000000004,21.2,41.20000000000001,17.699999999999996,9.800000000000002,10.099999999999998,8.7,40.10000000000001,1205,70.5,23.199999999999992,6.200000000000002,0.0,14.199999999999996,8.0,8.0,2
30,2015,36005006000.0,1256,41190.0,4642.0,15989.0,2949.0,35.200000000000024,46.79999999999998,20.700000000000014,39.799999999999976,21.299999999999986,2.900000000000001,15.300000000000004,4.699999999999998,40.40000000000001,522,75.09999999999995,18.399999999999988,6.5,0.0,11.100000000000005,9.0,22.0,5
31,2015,36005006100.0,3706,48298.0,9993.0,31379.0,3023.0,9.800000000000006,7.6999999999999975,35.0,30.0,27.899999999999984,1.7000000000000006,5.400000000000002,0.0,37.5,1581,61.0,37.60000000000001,1.3999999999999992,0.0,7.8000000000000025,8.0,17.0,5
32,2015,36005006200.0,7610,24480.0,5909.0,12152.0,1646.0,34.699999999999946,55.0,14.5,36.199999999999946,21.29999999999997,21.0,7.0,7.100000000000013,41.59999999999994,2749,75.60000000000011,12.5,12.0,0.0,11.39999999999999,35.0,47.0,13
33,2015,36005006300.0,4431,32064.0,4061.0,19243.0,2473.0,27.699999999999875,45.0,19.899999999999963,25.899999999999885,33.39999999999983,5.400000000000016,15.5,0.0,41.39999999999979,2032,80.0,13.900000000000064,6.0999999999999766,0.0,12.800000000000054,76.0,169.0,26
34,2015,36005006400.0,3590,30726.0,8555.0,15846.0,3083.0,41.09999999999996,63.90000000000007,25.40000000000001,18.700000000000017,40.5,9.89999999999999,5.5,2.0999999999999983,46.7,1459,79.40000000000006,13.0,7.5,0.0,12.200000000000005,8.0,33.0,11
35,2015,36005006500.0,5487,21384.0,5108.0,11967.0,1760.0,44.20000000000017,63.299999999999656,10.5,44.10000000000022,30.300000000000075,4.100000000000001,11.099999999999943,5.099999999999984,35.899999999999814,2168,85.20000000000044,10.699999999999964,4.100000000000001,0.0,11.599999999999945,99.0,161.0,26
36,2015,36005006700.0,7421,21016.0,4709.0,13243.0,6074.0,47.10000000000014,67.10000000000021,12.900000000000038,35.39999999999993,26.30000000000009,6.1000000000000165,19.300000000000047,5.700000000000018,46.19999999999988,2413,81.79999999999978,9.900000000000023,8.299999999999974,0.0,14.599999999999955,49.0,99.0,20
37,2015,36005006800.0,3288,47232.0,11781.0,17178.0,2623.0,22.5,33.90000000000001,16.100000000000012,40.20000000000003,22.0,14.7,6.900000000000002,1.1000000000000008,42.900000000000034,1370,84.19999999999995,12.600000000000007,3.299999999999999,0.0,12.5,17.0,19.0,5
38,2015,36005006900.0,8554,19741.0,7359.0,12111.0,1804.0,44.0,48.5,18.0,37.69999999999993,25.599999999999948,5.199999999999998,13.5,4.8999999999999915,38.300000000000075,2617,80.0,14.599999999999973,5.399999999999988,0.0,16.700000000000028,33.0,65.0,15
39,2015,36005007000.0,4568,34191.0,7201.0,14602.0,1614.0,30.09999999999998,55.30000000000002,16.399999999999988,34.299999999999976,22.6,14.100000000000012,12.600000000000012,4.0,45.40000000000003,1877,84.80000000000007,12.600000000000012,2.599999999999998,0.0,11.8,11.0,32.0,8
40,2015,36005007100.0,2547,38289.0,6810.0,18245.0,3123.0,28.80000000000007,37.8000000000001,26.69999999999993,23.40000000000006,27.599999999999934,14.400000000000036,7.799999999999981,1.4000000000000037,44.39999999999992,1011,78.2000000000001,19.800000000000026,2.0,0.0,16.5,46.0,78.0,14
41,2015,36005007200.0,5822,37634.0,8074.0,14985.0,2146.0,33.40000000000004,48.0,19.900000000000006,30.900000000000034,26.700000000000035,12.0,10.600000000000012,2.3,42.199999999999974,2307,84.8000000000001,9.3,5.899999999999995,0.0,7.399999999999991,21.0,30.0,12
